id,source_project_url,last_update_source,forks,url_fork,last_update_fork,commits_behind
1890,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/gyuseokByeon/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1891,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/ihelal/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1892,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/isabella232/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1893,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/JandonXi/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1894,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/jmachuca77/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1895,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/maphysart/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1896,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/mfkiwl/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1897,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/Russ76/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1898,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/seaun163/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1899,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/ShashwatNigam99/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1900,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/sunarditay/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1901,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/xiaofeng1990/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1902,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/xrp001/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1903,"https://github.com/NVIDIA-AI-IOT/Foresee-Navigation
",on 3 Aug 2018,18,https://github.com/YangZhengShi/Foresee-Navigation,on 3 Aug 2018,This branch is up to date with NVIDIA-AI-IOT/Foresee-Navigation:master.
1904,"https://github.com/vomyrak/BuddyHub
",on 4 Dec 2019,1,https://github.com/Balint-H/BuddyHub,on 24 Nov 2018,This branch is 5 commits behind vomyrak/BuddyHub:master.
1905,"https://github.com/usnistgov/ucef
",on 5 Feb,6,https://github.com/2018SRTeam/ucef,on 28 Sep 2018,"This branch is 189 commits ahead, 26 commits behind usnistgov/ucef:develop."
1906,"https://github.com/usnistgov/ucef
",on 5 Feb,6,https://github.com/AdKwanashie/ucef,on 28 Sep 2018,"This branch is 189 commits ahead, 26 commits behind usnistgov/ucef:develop."
1907,"https://github.com/usnistgov/ucef
",on 5 Feb,6,https://github.com/Anirban-nist/ucef,on 29 Sep 2020,This branch is 3 commits behind usnistgov/ucef:develop.
1908,"https://github.com/usnistgov/ucef
",on 5 Feb,6,https://github.com/hneema08/ucef,on 14 Nov 2017,"This branch is 80 commits ahead, 26 commits behind usnistgov/ucef:develop."
1909,"https://github.com/usnistgov/ucef
",on 5 Feb,6,https://github.com/srees/ucef,on 14 Nov 2017,"This branch is 80 commits ahead, 26 commits behind usnistgov/ucef:develop."
1910,"https://github.com/pyaiot/pyaiot
",on 4 May 2021,11,https://github.com/aabadie/pyaiot,on 13 Jun 2017,This branch is 166 commits behind pyaiot/pyaiot:master.
1911,"https://github.com/pyaiot/pyaiot
",on 4 May 2021,11,https://github.com/forksbot/pyaiot,on 13 Jun 2017,This branch is up to date with aabadie/pyaiot:master.
1912,"https://github.com/pyaiot/pyaiot
",on 4 May 2021,11,https://github.com/bergzand/pyaiot,on 6 Nov 2017,This branch is 103 commits behind pyaiot/pyaiot:master.
1913,"https://github.com/pyaiot/pyaiot
",on 4 May 2021,11,https://github.com/bformet/pyaiot,on 15 Sep 2017,This branch is 133 commits behind pyaiot/pyaiot:master.
1914,"https://github.com/pyaiot/pyaiot
",on 4 May 2021,11,https://github.com/cgundogan/pyaiot,on 1 Jun 2018,This branch is 72 commits behind pyaiot/pyaiot:master.
1915,"https://github.com/pyaiot/pyaiot
",on 4 May 2021,11,https://github.com/d3v53c/pyaiot,on 4 May 2021,This branch is up to date with pyaiot/pyaiot:master.
1916,"https://github.com/pyaiot/pyaiot
",on 4 May 2021,11,https://github.com/darcyg/pyaiot,on 6 Nov 2018,This branch is 70 commits behind pyaiot/pyaiot:master.
1917,"https://github.com/pyaiot/pyaiot
",on 4 May 2021,11,https://github.com/fjmolinas/pyaiot,on 10 Sep 2021,This branch is 27 commits ahead of pyaiot/pyaiot:master.
1918,"https://github.com/pyaiot/pyaiot
",on 4 May 2021,11,https://github.com/haochenmaths/pyaiot,on 10 Apr 2019,This branch is 38 commits behind pyaiot/pyaiot:master.
1919,"https://github.com/pyaiot/pyaiot
",on 4 May 2021,11,https://github.com/rfuentess/pyaiot,on 15 Sep 2017,This branch is 133 commits behind pyaiot/pyaiot:master.
1920,"https://github.com/pyaiot/pyaiot
",on 4 May 2021,11,https://github.com/Ziyad2/pyaiot,on 1 Jun 2018,This branch is 72 commits behind pyaiot/pyaiot:master.
1921,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/Amir22010/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1922,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/asheesh1996/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1923,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/Chomolungma/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1924,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/Danigy/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1925,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/file-campuran/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1926,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/isabella232/Electron-1,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1927,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/jetson-tx2/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1928,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/labljy/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1929,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/land007/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1930,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/li9616/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1931,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/michaelchi08/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1932,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/mschrah/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1933,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/ncnynl/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1934,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/pangchao-git/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1935,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/shilixin/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1936,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/smilejx/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1937,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/tvanh512/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1938,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/vikashranjan/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1939,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/Xiaofei1010/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1940,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/xrp001/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1941,"https://github.com/NVIDIA-AI-IOT/Electron
",on 4 Aug 2017,21,https://github.com/yinzixuan126/Electron,on 4 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/Electron:master.
1942,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/Amir22010/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1943,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/arvind-india/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1944,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/Changliu52/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1945,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/Chomolungma/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1946,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/Danigy/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1947,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/dineshresearch/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1948,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/dkkim93/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1949,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/isabella232/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1950,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/ishan22/jetson-trashformers,on 25 Jul 2017,"This branch is 113 commits ahead, 139 commits behind NVIDIA-AI-IOT/jetson-trashformers:master."
1951,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/johnjsb/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1952,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/jooo000hn/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1953,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/krenshaw2018/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1954,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/lbaitemple/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1955,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/metheis/jetson-trashformers,on 14 Jul 2017,"This branch is 74 commits ahead, 139 commits behind NVIDIA-AI-IOT/jetson-trashformers:master."
1956,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/michaelchacko/jetson-trashformers,on 2 Aug 2017,"This branch is 130 commits ahead, 139 commits behind NVIDIA-AI-IOT/jetson-trashformers:master."
1957,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/EmpireofKings/jetson-trashformers,on 2 Aug 2017,This branch is up to date with michaelchacko/jetson-trashformers:master.
1958,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/MuhammadUsman90/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1959,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/savingtools/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1960,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/shruthij28/jetson-trashformers,on 17 Jul 2017,"This branch is 58 commits ahead, 139 commits behind NVIDIA-AI-IOT/jetson-trashformers:master."
1961,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/shuren007/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1962,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/tommysugiarto/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1963,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/yinzixuan126/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1964,"https://github.com/NVIDIA-AI-IOT/jetson-trashformers
",on 3 Aug 2017,23,https://github.com/zhangyt0906/jetson-trashformers,on 3 Aug 2017,This branch is up to date with NVIDIA-AI-IOT/jetson-trashformers:master.
1965,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/aakash-sarin/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1966,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/AdamMiltonBarker/IoT-JumpWay-Intel-Examples,on 25 Feb 2018,"This branch is 1 commit ahead, 137 commits behind iotJumpway/Intel-Examples:master."
1967,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/AI-Cdrone/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1968,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/aliushn/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1969,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/Amir22010/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1970,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/amirunpri2018/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1971,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/amita-kapoor/IoT-JumpWay-Intel-Examples,on 25 Feb 2018,This branch is 135 commits behind iotJumpway/Intel-Examples:master.
1972,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/b3rday/IoT-JumpWay-Intel-Examples,on 21 May 2018,This branch is 28 commits behind iotJumpway/Intel-Examples:master.
1973,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/birajaghoshal/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1974,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/DrBoltzmann/IoT-JumpWay-Intel-Examples,on 21 May 2018,This branch is 28 commits behind iotJumpway/Intel-Examples:master.
1975,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/dystudio/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1976,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/HeQinlong/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1977,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/hoardboard/IoT-JumpWay-Intel-Examples,on 3 Nov 2017,This branch is 273 commits behind iotJumpway/Intel-Examples:master.
1978,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/InahoKai/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1979,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/jelyoussefi/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1980,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/Karanr93/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1981,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/kathu/IoT-JumpWay-Intel-Examples,on 3 Nov 2017,This branch is 273 commits behind iotJumpway/Intel-Examples:master.
1982,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/KonstantinBychkovRepo/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1983,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/Muflhi01/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1984,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/ngesa254/Adam-AI-IoT-JumpWay-Intel-Examples,on 12 Feb 2018,"This branch is 1 commit ahead, 230 commits behind iotJumpway/Intel-Examples:master."
1985,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/nghiajenius-dev/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1986,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/radu7/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1987,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/sandipan144/IoT-JumpWay-Intel-Examples,on 27 Dec 2017,This branch is 272 commits behind iotJumpway/Intel-Examples:master.
1988,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/Sayantanmukherjee6/IoT-JumpWay-Intel-Examples,on 6 Aug 2017,This branch is 317 commits behind iotJumpway/Intel-Examples:master.
1989,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/trendsdigital/IoT-JumpWay-Intel-Examples,on 21 May 2018,This branch is 28 commits behind iotJumpway/Intel-Examples:master.
1990,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/vincentAtGit/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1991,"https://github.com/iotJumpway/Intel-Examples
",on 14 Jul 2018,27,https://github.com/yangjian615/Intel-Examples,on 14 Jul 2018,This branch is up to date with iotJumpway/Intel-Examples:master.
1992,"https://github.com/scramjs/johnny-five-elements
",on 24 Mar 2018,0,None,None,None
1993,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/AmadeusW/virtual-shields-universal,on 17 Feb 2016,This branch is 11 commits behind ms-iot/virtual-shields-universal:develop.
1994,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/AndreyAyres/virtual-shields-universal,on 19 Sep 2015,This branch is 48 commits behind ms-iot/virtual-shields-universal:develop.
1995,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/brunolewin/virtual-shields-universal,on 27 May 2015,This branch is 107 commits behind ms-iot/virtual-shields-universal:master.
1996,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/CRDeveloper/virtual-shields-universal,on 9 Feb 2016,This branch is 15 commits behind ms-iot/virtual-shields-universal:develop.
1997,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/Creatrixino/virtual-shields-universal,on 29 Sep 2015,This branch is 46 commits behind ms-iot/virtual-shields-universal:develop.
1998,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/DavidShoe/virtual-shields-universal,on 29 Apr 2015,This branch is 115 commits behind ms-iot/virtual-shields-universal:master.
1999,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/dbbevan/virtual-shields-universal,on 13 Oct 2015,This branch is 42 commits behind ms-iot/virtual-shields-universal:develop.
2000,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/devinvalenciano/virtual-shields-universal,on 13 Oct 2015,This branch is 42 commits behind ms-iot/virtual-shields-universal:develop.
2001,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/Foxman13/virtual-shields-universal,on 19 Jan 2016,"This branch is 1 commit ahead, 64 commits behind ms-iot/virtual-shields-universal:master."
2002,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/vishalishere/virtual-shields-universal,on 5 Jun 2015,This branch is 30 commits behind Foxman13/virtual-shields-universal:master.
2003,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/gnicolasarroyo/virtual-shields-universal,on 18 Mar 2016,This branch is 5 commits behind ms-iot/virtual-shields-universal:develop.
2004,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/iot-alex/virtual-shields-universal,on 13 Oct 2015,This branch is 42 commits behind ms-iot/virtual-shields-universal:develop.
2005,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/JimGaleForce/virtual-shields-universal,on 29 Jul 2015,This branch is 64 commits behind ms-iot/virtual-shields-universal:master.
2006,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/Leeway213/virtual-shields-universal,on 1 Jul 2016,This branch is 4 commits behind ms-iot/virtual-shields-universal:develop.
2007,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/LSUPERMAN735/virtual-shields-universal,on 1 Jul 2016,This branch is 4 commits behind ms-iot/virtual-shields-universal:develop.
2008,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/miguelbeltran/virtual-shields-universal,on 5 Jun 2015,This branch is 97 commits behind ms-iot/virtual-shields-universal:develop.
2009,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/MikaelSoderstrom/virtual-shields-universal,on 2 May 2015,This branch is 112 commits behind ms-iot/virtual-shields-universal:master.
2010,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/mikoskinen/virtual-shields-universal,on 13 Oct 2015,This branch is 42 commits behind ms-iot/virtual-shields-universal:develop.
2011,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/muskanmahajan37/virtual-shields-universal,on 19 Jun 2017,This branch is up to date with ms-iot/virtual-shields-universal:develop.
2012,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/mwmckee/virtual-shields-universal,on 12 Feb 2016,"This branch is 2 commits ahead, 15 commits behind ms-iot/virtual-shields-universal:develop."
2013,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/satishkrr/virtual-shields-universal,on 5 Jun 2015,This branch is 93 commits behind ms-iot/virtual-shields-universal:master.
2014,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/sdelavega/virtual-shields-universal,on 20 Oct 2016,"This branch is 2 commits ahead, 1 commit behind ms-iot/virtual-shields-universal:master."
2015,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/shivam11/virtual-shields-universal,on 1 Jul 2016,This branch is 4 commits behind ms-iot/virtual-shields-universal:develop.
2016,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/STymch/virtual-shields-universal,on 19 Jun 2017,This branch is up to date with ms-iot/virtual-shields-universal:develop.
2017,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/superlime/virtual-shields-universal,on 13 Oct 2015,This branch is 44 commits behind ms-iot/virtual-shields-universal:develop.
2018,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/TechEdge01/virtual-shields-universal,on 13 Oct 2015,This branch is 42 commits behind ms-iot/virtual-shields-universal:develop.
2019,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/UNIVERSAL-IT-SYSTEMS/virtual-shields-universal,on 23 Mar 2017,This branch is 2 commits behind ms-iot/virtual-shields-universal:develop.
2020,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/webhost/virtual-shields-universal,on 5 Jun 2015,This branch is 97 commits behind ms-iot/virtual-shields-universal:develop.
2021,"https://github.com/ms-iot/virtual-shields-universal
",on 19 Jun 2017,32,https://github.com/zafields/virtual-shields-universal,on 18 Mar 2016,This branch is 5 commits behind ms-iot/virtual-shields-universal:develop.
2022,"https://github.com/nsynapse/cossb
",on 4 Feb 2020,0,None,None,None
2023,"https://github.com/iot-lab/cli-tools
",on 17 Jan,11,https://github.com/aabadie/cli-tools,on 14 Sep 2016,This branch is 212 commits behind iot-lab/cli-tools:master.
